"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Car.Car","Answer.Face.Face","Answer.House.House","Answer.Human.Human","Answer.NoAnswer.NoAnswer","Answer.QColoring","Answer.QCompleteOut","Answer.QCompleteParts","Answer.QRelated","Answer.QScribbleBlank","Answer.QScribbleDrawing","Answer.QTracing","Approve","Reject"
"3WYZV0QBGMCH7FPXSH50MSYXXJIBX6","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:07 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:07 PDT 2020","","","3C6FJU71TUSNP2M6N6DYZGSGHEJUYJ","A2MUCL20GTQJA0","Submitted","Fri Apr 03 17:02:43 PDT 2020","Fri Apr 03 17:04:52 PDT 2020","Mon Apr 06 17:04:52 PDT 2020","","","","129","0% (0/0)","0% (0/0)","0% (0/0)","P10_image-6_type-S_class-M.JPG","false","false","false","true","false","23","86","65","40","22","27","6"
"3WYZV0QBGMCH7FPXSH50MSYXXJIBX6","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:07 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:07 PDT 2020","","","3I7DHKZYGRZ04WFWHFD22JTKCM15FG","A3PN6EF5JWI1XB","Submitted","Fri Apr 03 17:03:02 PDT 2020","Fri Apr 03 17:03:51 PDT 2020","Mon Apr 06 17:03:51 PDT 2020","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","P10_image-6_type-S_class-M.JPG","false","false","false","true","false","0","100","100","91","0","0","0"
"3KI0JD2ZV4HHMO2BEDKUHDZHHPS67L","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:07 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:07 PDT 2020","","","3J4Q2Z4UT22R84KPRWB54IAB3LDWQH","A1UR1UQ6XTI0UP","Submitted","Fri Apr 03 17:03:47 PDT 2020","Fri Apr 03 17:04:43 PDT 2020","Mon Apr 06 17:04:43 PDT 2020","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","P13_image-2_type-I_class-F.JPG","false","true","false","false","false","8","11","9","91","6","7","100"
"3KI0JD2ZV4HHMO2BEDKUHDZHHPS67L","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:07 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:07 PDT 2020","","","3WT783CTPFGVQ0CVRNEEXZ89P5VBCC","A27MJOV91GA8R3","Submitted","Fri Apr 03 17:03:21 PDT 2020","Fri Apr 03 17:04:29 PDT 2020","Mon Apr 06 17:04:29 PDT 2020","","","","68","0% (0/0)","0% (0/0)","0% (0/0)","P13_image-2_type-I_class-F.JPG","false","true","false","false","false","46","0","0","96","0","0","100"
"3KI0JD2ZV4HHMO2BEDKUHDZHHPS67L","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:07 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:07 PDT 2020","","","3Y4W8Q93L3JK46GFW00PIHKYDXODVL","A1RA8Z8GIITZWJ","Submitted","Fri Apr 03 17:05:15 PDT 2020","Fri Apr 03 17:05:40 PDT 2020","Mon Apr 06 17:05:40 PDT 2020","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","P13_image-2_type-I_class-F.JPG","false","true","false","false","false","66","40","32","35","37","27","36"
"3G9UA71JWYTTAJHIYWEJQH4M3VCJ74","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","32Q90QCQ1WKBG103TRX2MQR2XBFKEW","A3RYI5HXC2MJLN","Submitted","Fri Apr 03 17:00:29 PDT 2020","Fri Apr 03 17:59:43 PDT 2020","Mon Apr 06 17:59:43 PDT 2020","","","","3554","100% (1/1)","100% (1/1)","100% (1/1)","P14_image-2_type-I_class-M.JPG","false","false","false","true","false","100","7","6","10","6","100","8"
"3G9UA71JWYTTAJHIYWEJQH4M3VCJ74","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","32VNZTT0AB3FB3G5U5UMEG1PFEGR4R","A1U4A6083U00I3","Submitted","Fri Apr 03 17:02:48 PDT 2020","Fri Apr 03 17:36:15 PDT 2020","Mon Apr 06 17:36:15 PDT 2020","","","","2007","0% (0/0)","0% (0/0)","0% (0/0)","P14_image-2_type-I_class-M.JPG","false","false","false","true","false","53","0","29","20","0","0","0"
"3G9UA71JWYTTAJHIYWEJQH4M3VCJ74","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3X4JMASXCQ8BW8HFF7LU2Y68GGXB0I","A3PQ5Q456J981M","Submitted","Fri Apr 03 17:01:24 PDT 2020","Fri Apr 03 17:21:27 PDT 2020","Mon Apr 06 17:21:27 PDT 2020","","","","1203","0% (0/0)","0% (0/0)","0% (0/0)","P14_image-2_type-I_class-M.JPG","false","false","false","true","false","74","45","68","45","68","67","40"
"36MUZ9VAF911GCW0B86ETT1QKYJED7","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","33L7PJKHCKXTAJGZAXPUV7IC5LB8TU","AJKA9BKC011F2","Submitted","Fri Apr 03 17:05:20 PDT 2020","Fri Apr 03 17:20:00 PDT 2020","Mon Apr 06 17:20:00 PDT 2020","","","","880","0% (0/0)","0% (0/0)","0% (0/0)","P14_image-6_type-S_class-C.JPG","true","false","false","false","false","85","0","0","0","81","0","95"
"36MUZ9VAF911GCW0B86ETT1QKYJED7","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3PMBY0YE2B2C27XYT30I6TDJ15SC93","A207IHY6GERCFO","Submitted","Fri Apr 03 17:03:40 PDT 2020","Fri Apr 03 17:05:35 PDT 2020","Mon Apr 06 17:05:35 PDT 2020","","","","115","0% (0/0)","0% (0/0)","0% (0/0)","P14_image-6_type-S_class-C.JPG","true","false","false","false","false","25","27","13","13","5","63","82"
"36MUZ9VAF911GCW0B86ETT1QKYJED7","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3VD82FOHKUNF9U14VSJ03J88W4DCOG","A3CLB6VUB79NXD","Submitted","Fri Apr 03 17:02:21 PDT 2020","Fri Apr 03 17:03:04 PDT 2020","Mon Apr 06 17:03:04 PDT 2020","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","P14_image-6_type-S_class-C.JPG","true","false","false","false","false","36","9","10","13","23","15","58"
"3NQUW096O973JSTBGEOGKS8K2A59L8","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","33PPO7FECZEFI0WFXT163SU45VRDIN","A3DD0QR1K686WP","Submitted","Fri Apr 03 17:04:27 PDT 2020","Fri Apr 03 17:12:46 PDT 2020","Mon Apr 06 17:12:46 PDT 2020","","","","499","0% (0/0)","0% (0/0)","0% (0/0)","P15_image-2_type-I_class-C.JPG","false","false","false","false","false","10","33","18","26","73","57","4"
"3NQUW096O973JSTBGEOGKS8K2A59L8","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","39OWYR0EPOQY6KPGSHIZDGRD7R5YFP","A2EOOF9D135HQ1","Submitted","Fri Apr 03 17:05:20 PDT 2020","Fri Apr 03 17:09:26 PDT 2020","Mon Apr 06 17:09:26 PDT 2020","","","","246","0% (0/0)","0% (0/0)","0% (0/0)","P15_image-2_type-I_class-C.JPG","true","false","false","false","false","0","0","0","0","100","100","0"
"3NQUW096O973JSTBGEOGKS8K2A59L8","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3DI28L7YXED9A0EHLHRKHBV3O5GE1O","A39BH27X2A9FF2","Submitted","Fri Apr 03 17:01:35 PDT 2020","Fri Apr 03 17:21:46 PDT 2020","Mon Apr 06 17:21:46 PDT 2020","","","","1211","0% (0/0)","0% (0/0)","0% (0/0)","P15_image-2_type-I_class-C.JPG","true","false","false","false","false","58","32","69","50","75","12","45"
"3EGKVCRQGZR67KF7XDR25656ZPCBYC","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3S96KQ6I9Q35RECQR50AHZWDGC8DT5","A38DC3BG1ZCVZ2","Submitted","Fri Apr 03 17:05:13 PDT 2020","Fri Apr 03 17:30:01 PDT 2020","Mon Apr 06 17:30:01 PDT 2020","","","","1488","0% (0/0)","0% (0/0)","0% (0/0)","P15_image-6_type-S_class-C.JPG","true","false","false","false","false","0","0","0","16","80","69","0"
"3EGKVCRQGZR67KF7XDR25656ZPCBYC","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3SB5N7Y3O737NPPQVTD839X5WTQG05","A4J4GGMKJ68L0","Submitted","Fri Apr 03 17:04:35 PDT 2020","Fri Apr 03 17:05:33 PDT 2020","Mon Apr 06 17:05:33 PDT 2020","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","P15_image-6_type-S_class-C.JPG","false","false","false","false","true","5","8","100","3","5","100","6"
"3EGKVCRQGZR67KF7XDR25656ZPCBYC","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3SITXWYCNZ8JTYNQIJA1BCTJQNJXB0","A3RI9RLBGPG2B6","Submitted","Fri Apr 03 17:05:20 PDT 2020","Fri Apr 03 17:23:38 PDT 2020","Mon Apr 06 17:23:38 PDT 2020","","","","1098","0% (0/0)","0% (0/0)","0% (0/0)","P15_image-6_type-S_class-C.JPG","true","false","false","false","false","3","54","11","17","50","42","11"
"33BFF6QPJ4AXFKGU3JU82QME0PZ3WE","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3A7Y0R2P2SNPBHL26BNI90CWYSRJX6","AIU30D5BNNCWH","Submitted","Fri Apr 03 17:02:11 PDT 2020","Fri Apr 03 17:05:02 PDT 2020","Mon Apr 06 17:05:02 PDT 2020","","","","171","0% (0/0)","0% (0/0)","0% (0/0)","P16_image-2_type-I_class-C.JPG","true","false","false","false","false","6","4","3","4","100","100","4"
"33BFF6QPJ4AXFKGU3JU82QME0PZ3WE","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3FDJT1UU787BKI7AIQ4ZIWLPKIGK5V","A300CVUO2T0HTV","Submitted","Fri Apr 03 18:17:55 PDT 2020","Fri Apr 03 18:27:45 PDT 2020","Mon Apr 06 18:27:45 PDT 2020","","","","590","0% (0/0)","0% (0/0)","0% (0/0)","P16_image-2_type-I_class-C.JPG","true","false","false","false","false","5","5","6","14","39","73","6"
"33BFF6QPJ4AXFKGU3JU82QME0PZ3WE","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3NG53N1RLZIVIRNSTGGAQXHFGINP83","A31681CCEVDIH3","Submitted","Fri Apr 03 17:00:18 PDT 2020","Fri Apr 03 17:18:19 PDT 2020","Mon Apr 06 17:18:19 PDT 2020","","","","1081","0% (0/0)","0% (0/0)","0% (0/0)","P16_image-2_type-I_class-C.JPG","true","false","false","false","false","15","8","8","85","5","75","7"
"3M4KL7H8LYM3B2N9PX3LG384E3S16J","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","30LB5CDZNG97E6KVLL1XOGDB7JJ0ZD","A39BH27X2A9FF2","Submitted","Fri Apr 03 17:01:08 PDT 2020","Fri Apr 03 17:10:03 PDT 2020","Mon Apr 06 17:10:03 PDT 2020","","","","535","0% (0/0)","0% (0/0)","0% (0/0)","P16_image-6_type-S_class-H.JPG","false","false","true","false","false","26","66","44","25","41","48","74"
"3M4KL7H8LYM3B2N9PX3LG384E3S16J","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3KAKFY4PGY1H08UI44VUQJ8SEI0I3S","A3DF70OJSXWOJ2","Submitted","Fri Apr 03 17:00:12 PDT 2020","Fri Apr 03 17:17:45 PDT 2020","Mon Apr 06 17:17:45 PDT 2020","","","","1053","0% (0/0)","0% (0/0)","0% (0/0)","P16_image-6_type-S_class-H.JPG","false","false","true","false","false","4","4","11","3","3","100","4"
"3M4KL7H8LYM3B2N9PX3LG384E3S16J","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3YT88D1N0CX863K647G63ZN56MS3KR","A3FSY32ZYMB1LH","Submitted","Fri Apr 03 17:05:10 PDT 2020","Fri Apr 03 17:05:45 PDT 2020","Mon Apr 06 17:05:45 PDT 2020","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","P16_image-6_type-S_class-H.JPG","false","false","true","false","false","57","4","38","60","71","30","44"
"3R4QIDVOKSB68IA073HYZBJBKAKEE0","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3IHR8NYAMB0UZQ0QHDQX9L1AEWS4PC","A1YIGXBU6FQQ6C","Submitted","Fri Apr 03 17:01:56 PDT 2020","Fri Apr 03 17:10:36 PDT 2020","Mon Apr 06 17:10:36 PDT 2020","","","","520","0% (0/0)","0% (0/0)","0% (0/0)","P17_image-2_type-S_class-M.JPG","false","false","false","true","false","7","6","23","6","100","100","8"
"3R4QIDVOKSB68IA073HYZBJBKAKEE0","3PICF97GBUN8LLTYN1OJ7TJQMVYP74","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","categorize, image, rating","$0.25","Fri Apr 03 17:00:08 PDT 2020","3","BatchId:3980777;OriginalHitTemplateId:928390873;","3600","259200","Fri Apr 10 17:00:08 PDT 2020","","","3J2UYBXQQPB5QW0KJG4MRIKG2FM60S","AFPZYI5RQM4QU","Submitted","Fri Apr 03 17:01:09 PDT 2020","Fri Apr 03 17:04:53 PDT 2020","Mon Apr 06 17:04:53 PDT 2020","","","","224","0% (0/0)","0% (0/0)","0% (0/0)","P17_image-2_type-S_class-M.JPG","false","false","false","true","false","0","0","0","4","100","100","0"
